HeatNo|QualNo|CustID|CustVer|InternalVer|Cr_Final|Ni_Final|Mo_Final|V_Final|W_Final|TotalIngotsWeight|Last_EOP|Cr_Last_EOP|Ni_Last_EOP|Mo_Last_EOP|V_Last_EOP|W_Last_EOP
81372|834|99|2|1|11.36|0.19|0.74|0.76|0.08|48410.0|2.0|11.43|0.19|0.62|0.335|0.06
81378|834|92|1|5|11.67|0.22|0.83|0.91|0.09|51800.0|3.0|11.59|0.24|0.69|0.166|0.07
81379|834|57|3|11|11.23|0.16|0.74|0.92|0.07|48410.0|2.0|10.97|0.17|0.63|0.128|0.06
81395|834|57|3|4|11.47|0.15|0.75|0.92|0.13|45210.0|2.0|10.68|0.16|0.75|0.307|0.14
81396|834|99|2|3|11.42|0.19|0.74|0.95|0.2|43220.0|2.0|10.93|0.21|0.55|0.377|0.22
81397|834|57|3|4|11.22|0.16|0.75|0.92|0.14|44400.0|2.0|11.23|0.18|0.6|0.352|0.15
81407|834|99|2|3|11.28|0.19|0.78|0.93|0.17|44820.0|2.0|10.76|0.21|0.55|0.345|0.14
81408|834|99|2|29|12.2|0.19|0.94|0.74|0.15|49000.0|2.0|11.11|0.21|0.83|0.375|0.12
81409|834|99|2|1|11.24|0.2|0.75|0.75|0.11|47380.0|2.0|11.2|0.22|0.52|0.411|0.08
81424|834|59|2|1|11.6|0.21|0.76|0.91|0.1|50400.0|3.0|10.99|0.22|0.54|0.418|0.06
81428|834|57|3|4|11.42|0.13|0.73|0.97|0.14|52600.0|3.0|11.51|0.13|0.68|0.244|0.1
81435|834|57|3|12|11.3|0.18|0.7|0.92|0.11|49440.0|2.0|11.01|0.17|0.64|0.296|0.07
81484|834|79|2|1|11.67|0.17|0.74|0.95|0.12|48280.0|2.0|11.87|0.18|0.56|0.155|0.09
81486|834|99|2|3|11.42|0.2|0.72|0.94|0.11|43410.0|2.0|11.5|0.23|0.58|0.46|0.09
81506|834|55|2|5|11.44|0.3|0.73|0.93|0.12|47360.0|2.0|11.45|0.34|0.62|0.183|0.09
81530|834|57|3|4|11.25|0.2|0.74|0.93|0.15|48460.0|2.0|10.77|0.2|0.72|0.339|0.13
81550|834|57|3|13|11.65|0.2|0.78|0.97|0.13|50400.0|3.0|10.6|0.2|0.7|0.119|0.12
81582|834|57|3|4|11.3|0.17|0.74|0.93|0.13|48020.0|3.0|11.14|0.18|0.53|0.416|0.11
81584|834|57|3|13|11.45|0.19|0.77|0.93|0.13|45320.0|2.0|11.64|0.19|0.68|0.255|0.13
81597|834|55|2|5|11.41|0.15|0.75|0.94|0.06|47360.0|2.0|10.49|0.15|0.57|0.237|0.02
81607|834|99|2|1|11.38|0.2|0.72|0.73|0.18|50400.0|2.0|10.56|0.2|0.53|0.326|0.18
81608|834|55|2|5|11.39|0.2|0.76|0.95|0.18|50320.0|2.0|11.11|0.21|0.54|0.381|0.15
81633|834|91|2|1|11.79|0.21|0.75|0.98|0.1|47380.0|2.0|10.44|0.22|0.63|0.407|0.07
81647|834|55|2|5|11.34|0.27|0.76|0.96|0.06|46920.0|2.0|10.25|0.29|0.65|0.308|0.04
81649|834|57|3|4|11.47|0.19|0.74|0.95|0.15|45340.0|2.0|11.14|0.21|0.55|0.23|0.15
81702|834|99|2|3|11.31|0.2|0.75|0.94|0.08|50590.0|2.0|11.12|0.21|0.53|0.343|0.07
81722|834|55|2|5|11.5|0.19|0.74|0.93|0.17|47360.0|2.0|11.35|0.19|0.46|0.343|0.14
81736|834|57|3|4|11.41|0.22|0.74|0.96|0.13|46330.0|2.0|9.5|0.22|0.54|0.248|0.13
81759|834|91|2|1|11.71|0.25|0.75|0.93|0.13|50400.0|2.0|10.27|0.27|0.69|0.286|0.11
81786|834|57|3|3|11.23|0.19|0.75|0.77|0.1|45920.0|2.0|10.43|0.2|0.49|0.328|0.07
81801|834|99|2|1|11.39|0.23|0.77|0.78|0.19|49000.0|2.0|10.11|0.25|0.51|0.321|0.18
81820|834|57|3|14|11.79|0.18|0.79|0.98|0.07|47600.0|3.0|10.96|0.19|0.69|0.304|0.06
81844|834|79|2|14|11.63|0.16|0.72|0.97|0.11|33520.0|2.0|10.2|0.14|0.65|0.145|0.08
81845|834|79|2|1|11.66|0.15|0.73|0.96|0.17|48410.0|2.0|10.85|0.15|0.6|0.159|0.16
81853|834|99|2|1|11.4|0.2|0.75|0.77|0.13|46200.0|2.0|10.27|0.22|0.72|0.342|0.11
81854|834|55|2|5|11.43|0.2|0.74|0.97|0.11|47360.0|2.0|10.8|0.22|0.72|0.356|0.07
81894|834|57|3|4|11.27|0.24|0.75|0.96|0.08|45210.0|2.0|10.14|0.25|0.63|0.366|0.04
81896|834|92|1|5|11.78|0.17|0.84|0.93|0.07|51800.0|2.0|11.01|0.17|0.54|0.244|0.01
81897|834|92|1|2|11.61|0.22|0.85|0.86|0.08|43800.0|2.0|10.91|0.22|0.67|0.333|0.06
81899|834|91|2|3|11.56|0.23|0.73|0.95|0.14|50320.0|2.0|11.04|0.24|0.69|0.467|0.12
81900|834|57|3|13|11.33|0.23|0.78|0.93|0.14|50920.0|2.0|10.89|0.23|0.65|0.446|0.11
81904|834|79|2|14|11.9|0.17|0.74|0.95|0.08|47470.0|2.0|10.91|0.16|0.62|0.169|0.05
81921|834|92|1|19|11.7|0.25|0.85|0.94|0.08|50400.0|2.0|10.74|0.2|0.53|0.255|0.05
81922|834|59|2|2|11.7|0.16|0.75|0.92|0.06|47380.0|2.0|10.68|0.16|0.46|0.205|0.04
81945|834|92|1|11|11.75|0.24|0.84|0.93|0.06|47390.0|2.0|10.64|0.26|0.73|0.299|0.03
81947|834|57|3|13|11.44|0.19|0.77|0.93|0.11|50920.0|3.0|11.28|0.21|0.57|0.389|0.09
81948|834|92|1|2|11.61|0.16|0.83|0.83|0.13|48540.0|3.0|11.43|0.16|0.57|0.223|0.11
81969|834|57|3|4|11.58|0.24|0.75|0.95|0.11|42600.0|3.0|11.22|0.27|0.65|0.381|0.06
81974|834|55|2|5|11.44|0.24|0.76|0.98|0.1|53280.0|2.0|10.17|0.25|0.65|0.362|0.06
81979|834|99|2|1|11.26|0.3|0.73|0.75|0.1|50400.0|2.0|11.7|0.29|0.69|0.27|0.08
81980|834|59|2|1|11.77|0.24|0.76|0.95|0.09|47380.0|2.0|10.54|0.23|0.56|0.346|0.05
81981|834|79|2|2|11.6|0.17|0.74|0.92|0.07|45500.0|2.0|11.54|0.17|0.59|0.306|0.04
81983|834|99|2|3|11.2|0.18|0.75|0.96|0.16|46050.0|2.0|11.06|0.21|0.6|0.542|0.16
81994|834|92|1|19|11.64|0.22|0.83|0.94|0.04|49440.0|3.0|9.7|0.23|0.7|0.0711|0.01
81996|834|55|2|5|11.4|0.2|0.74|0.97|0.1|47360.0|2.0|10.7|0.21|0.65|0.3|0.06
81997|834|57|3|4|11.45|0.15|0.75|0.96|0.09|44400.0|3.0|11.28|0.17|0.67|0.367|0.05
81999|834|99|2|3|11.52|0.21|0.74|0.94|0.08|43800.0|3.0|11.86|0.22|0.62|0.286|0.05
82015|834|92|1|2|11.74|0.14|0.87|0.86|0.07|43800.0|2.0|10.87|0.14|0.72|0.28|0.03
82017|834|89|2|7|11.53|0.15|0.79|0.95|0.04|46200.0|3.0|11.06|0.16|0.8|0.25|0.01
82018|834|99|2|1|11.45|0.23|0.74|0.75|0.11|45320.0|2.0|10.91|0.24|0.61|0.468|0.07
82035|834|57|3|13|11.63|0.17|0.76|0.93|0.06|46200.0|2.0|11.1|0.18|0.6|0.24|0.01
82036|834|65|3|1|11.34|0.17|0.74|0.75|0.07|47380.0|2.0|10.96|0.18|0.68|0.274|0.03
82037|834|57|3|4|11.55|0.19|0.75|0.93|0.07|45210.0|2.0|11.18|0.2|0.6|0.306|0.02
82045|834|79|2|1|11.7|0.08|0.74|0.98|0.04|40040.0|3.0|11.2|0.09|0.73|0.0911|0.01
82046|834|99|2|1|11.3|0.22|0.73|0.75|0.09|39010.0|2.0|11.18|0.24|0.58|0.251|0.06
82048|834|99|2|3|11.6|0.18|0.76|0.95|0.08|43800.0|2.0|10.06|0.19|0.62|0.237|0.03
82058|834|99|2|6|11.28|0.24|0.74|0.91|0.09|50400.0|2.0|10.94|0.24|0.63|0.327|0.05
82059|834|57|3|13|11.4|0.19|0.76|0.94|0.08|49440.0|2.0|9.96|0.18|0.67|0.158|0.04
82085|834|99|2|3|11.37|0.21|0.76|0.97|0.07|46440.0|2.0|10.87|0.23|0.64|0.335|0.03
82093|834|55|2|5|11.29|0.23|0.74|0.95|0.07|48960.0|2.0|10.67|0.23|0.55|0.18|0.03
82094|834|92|1|19|11.56|0.2|0.85|0.94|0.06|51800.0|2.0|11.19|0.19|0.59|0.188|0.02
82104|834|92|1|11|11.75|0.18|0.84|0.92|0.05|48410.0|2.0|11.29|0.17|0.54|0.145|0.01
82112|834|55|2|5|11.5|0.2|0.76|0.93|0.07|47360.0|2.0|11.37|0.2|0.63|0.191|0.03
82113|834|92|1|2|11.8|0.23|0.83|0.86|0.08|43800.0|3.0|11.83|0.25|0.55|0.354|0.04
82132|834|55|2|2|11.56|0.29|0.74|0.74|0.08|44400.0|2.0|10.37|0.31|0.63|0.428|0.05
82146|834|57|3|13|11.7|0.19|0.78|0.94|0.04|49440.0|2.0|10.45|0.19|0.61|0.194|0.01
82161|834|59|2|2|11.65|0.23|0.76|0.92|0.08|51800.0|2.0|0.0|0.0|0.0|0.0|0.0
82164|834|99|2|3|11.45|0.25|0.75|0.97|0.14|46520.0|2.0|10.14|0.27|0.6|0.383|0.11
82168|834|92|1|18|11.66|0.17|0.75|0.93|0.08|53200.0|3.0|11.35|0.17|0.69|0.261|0.04
82169|834|55|2|5|11.52|0.24|0.75|0.97|0.07|51000.0|2.0|10.47|0.25|0.76|0.434|0.03
82179|834|57|3|4|11.37|0.23|0.74|0.93|0.14|45210.0|2.0|10.65|0.25|0.57|0.283|0.09
82194|834|57|3|4|11.41|0.2|0.75|0.94|0.12|46880.0|3.0|11.14|0.22|0.55|0.409|0.09
82195|834|57|3|13|11.48|0.17|0.76|0.93|0.08|50400.0|2.0|11.51|0.18|0.69|0.264|0.03
82196|834|92|1|18|11.76|0.2|0.73|0.92|0.06|49440.0|2.0|10.5|0.2|0.49|0.226|0.01
82230|834|55|2|5|11.44|0.23|0.75|0.91|0.09|47360.0|2.0|10.89|0.23|0.51|0.376|0.07
82240|834|99|2|3|11.4|0.2|0.75|0.92|0.11|43060.0|2.0|11.31|0.23|0.56|0.381|0.11
82258|834|55|2|2|11.3|0.23|0.71|0.74|0.09|44400.0|2.0|9.46|0.25|0.62|0.289|0.08
82262|834|55|2|5|11.32|0.21|0.75|0.92|0.13|51000.0|3.0|10.39|0.22|0.49|0.296|0.12
82266|834|57|3|4|11.46|0.24|0.75|0.95|0.08|45950.0|2.0|11.19|0.26|0.63|0.406|0.05
82295|834|99|2|3|11.45|0.21|0.73|0.93|0.11|44100.0|2.0|10.79|0.22|0.58|0.349|0.08
82296|834|92|1|18|11.69|0.19|0.74|0.92|0.1|47600.0|2.0|11.03|0.19|0.53|0.338|0.07
82297|834|55|2|5|11.5|0.2|0.73|0.93|0.06|47360.0|3.0|10.64|0.2|0.6|0.21|0.02
82314|834|93|2|2|11.59|0.3|0.73|0.67|0.05|49330.0|3.0|12.46|0.33|0.36|0.138|0.03
82319|834|57|3|13|11.36|0.2|0.77|0.9|0.07|46350.0|2.0|10.43|0.2|0.8|0.222|0.03
82320|834|55|2|5|11.43|0.21|0.72|0.94|0.07|47360.0|2.0|11.14|0.22|0.55|0.366|0.04
82350|834|99|2|1|11.32|0.27|0.72|0.74|0.08|51800.0|2.0|10.43|0.31|0.58|0.375|0.06
82351|834|57|3|15|11.47|0.22|0.77|0.95|0.06|47380.0|1.0|11.13|0.25|0.7|0.246|0.02
82352|834|55|2|7|11.4|0.24|0.74|0.95|0.09|45320.0|2.0|10.35|0.22|0.68|0.19|0.03
82360|834|91|2|3|11.62|0.24|0.75|0.96|0.05|47380.0|3.0|10.86|0.26|0.77|0.246|0.02
82361|834|55|2|5|11.32|0.23|0.71|0.92|0.09|47360.0|2.0|11.31|0.25|0.62|0.495|0.06
82362|834|79|2|6|11.86|0.22|0.79|0.97|0.08|48410.0|2.0|11.05|0.23|0.81|0.273|0.04
82368|834|99|2|3|11.4|0.25|0.75|0.95|0.09|48040.0|2.0|10.32|0.26|0.63|0.408|0.06
82371|834|55|2|5|11.64|0.21|0.75|0.94|0.1|50320.0|3.0|10.68|0.22|0.58|0.401|0.07
82393|834|92|1|11|11.7|0.19|0.85|0.92|0.15|44400.0|3.0|11.33|0.18|0.72|0.167|0.12
82394|834|99|2|1|11.39|0.29|0.72|0.74|0.1|50400.0|2.0|10.65|0.29|0.65|0.364|0.06
82395|834|99|2|1|11.39|0.25|0.72|0.78|0.1|47380.0|2.0|10.84|0.26|0.6|0.395|0.06
82442|834|92|1|20|11.8|0.2|0.79|0.95|0.07|50400.0|2.0|10.42|0.2|0.66|0.174|0.03
82451|834|57|3|13|11.4|0.2|0.77|0.95|0.06|51800.0|2.0|10.96|0.21|0.66|0.167|0.02
82452|834|92|1|20|11.7|0.2|0.79|0.98|0.11|48410.0|2.0|10.98|0.22|0.67|0.185|0.08
82463|834|55|2|5|11.45|0.22|0.73|0.92|0.08|46920.0|2.0|11.18|0.23|0.64|0.398|0.04
82464|834|91|2|3|11.69|0.19|0.72|0.94|0.09|50400.0|2.0|11.39|0.2|0.68|0.202|0.06
82468|834|57|3|4|11.55|0.22|0.74|0.93|0.1|44400.0|2.0|0.0|0.0|0.0|0.0|0.0
82504|834|57|3|4|11.47|0.21|0.72|0.94|0.09|48960.0|2.0|10.26|0.24|0.61|0.376|0.06
82506|834|99|2|1|11.51|0.29|0.74|0.76|0.1|48410.0|2.0|10.56|0.32|0.65|0.343|0.07
82507|834|79|2|1|11.97|0.23|0.73|0.97|0.06|47380.0|2.0|11.75|0.26|0.67|0.242|0.03
82522|834|55|2|5|11.47|0.27|0.73|0.93|0.08|47360.0|2.0|10.39|0.29|0.59|0.391|0.05
82523|834|57|3|13|11.4|0.2|0.77|0.94|0.08|49000.0|2.0|11.54|0.22|0.62|0.215|0.04
82535|834|99|2|3|11.42|0.25|0.75|0.96|0.13|45940.0|2.0|10.25|0.26|0.67|0.405|0.11
82574|834|57|3|4|11.45|0.23|0.74|0.96|0.06|44420.0|2.0|10.14|0.24|0.74|0.352|0.04
82577|834|99|2|2|11.34|0.18|0.74|0.76|0.07|45320.0|2.0|11.21|0.19|0.58|0.424|0.05
82611|834|92|1|19|11.73|0.17|0.82|0.97|0.08|49000.0|2.0|10.09|0.17|0.64|0.165|0.03
82612|834|57|3|13|11.63|0.17|0.78|0.94|0.14|46350.0|2.0|11.2|0.16|0.59|0.162|0.14
82613|834|55|2|2|11.45|0.2|0.76|0.79|0.1|43720.0|2.0|10.57|0.21|0.6|0.34|0.06
82634|834|57|3|13|11.6|0.19|0.79|0.96|0.08|49000.0|2.0|11.44|0.2|0.69|0.187|0.04
82635|834|91|2|3|11.75|0.22|0.72|0.92|0.06|46350.0|3.0|12.03|0.24|0.72|0.213|0.02
82639|834|99|2|3|11.39|0.22|0.73|0.92|0.13|43320.0|2.0|11.78|0.23|0.77|0.551|0.1
82650|834|99|2|3|11.36|0.24|0.72|0.92|0.15|46320.0|2.0|11.21|0.26|0.63|0.434|0.11
82686|834|99|2|1|11.41|0.21|0.75|0.78|0.12|44800.0|3.0|10.89|0.24|0.67|0.461|0.08
82698|834|57|3|13|11.85|0.2|0.77|0.94|0.12|50400.0|2.0|12.09|0.2|0.65|0.167|0.08
82699|834|57|3|13|11.43|0.2|0.78|0.94|0.12|48410.0|2.0|11.54|0.2|0.69|0.197|0.11
82721|834|57|3|3|11.68|0.21|0.76|0.84|0.11|44400.0|2.0|10.91|0.22|0.7|0.399|0.07
82722|834|99|2|3|11.5|0.22|0.76|0.99|0.1|44420.0|2.0|10.76|0.24|0.68|0.412|0.07
82723|834|91|2|3|11.72|0.21|0.74|0.93|0.13|48410.0|3.0|11.57|0.23|0.72|0.288|0.1
82724|834|91|2|3|11.77|0.17|0.73|0.95|0.14|44290.0|2.0|11.51|0.18|0.76|0.254|0.11
82735|834|55|2|5|11.39|0.3|0.75|0.95|0.08|42680.0|2.0|10.97|0.33|0.71|0.345|0.04
82736|834|57|3|13|11.56|0.2|0.78|0.94|0.07|47380.0|2.0|11.68|0.21|0.63|0.273|0.04
82764|834|99|2|3|11.41|0.2|0.76|0.98|0.09|44420.0|2.0|11.15|0.21|0.71|0.293|0.05
82765|834|57|3|13|11.54|0.19|0.77|0.98|0.14|50400.0|2.0|11.7|0.2|0.49|0.328|0.15
82766|834|91|2|4|11.6|0.19|0.76|0.94|0.15|46350.0|2.0|11.21|0.2|0.69|0.408|0.11
82772|834|57|3|3|11.33|0.25|0.72|0.75|0.09|44400.0|2.0|10.32|0.26|0.55|0.323|0.06
82799|834|92|1|20|11.6|0.11|0.76|0.91|0.05|49000.0|3.0|10.47|0.11|0.19|0.127|0.02
82800|834|57|3|13|11.6|0.11|0.79|0.95|0.07|47380.0|2.0|9.72|0.11|0.5|0.129|0.03
82807|834|79|2|6|11.64|0.1|0.74|0.94|0.04|40800.0|3.0|10.88|0.1|0.49|0.133|0.01
82851|834|99|2|3|11.39|0.22|0.72|0.95|0.16|46480.0|2.0|10.72|0.24|0.67|0.408|0.14
82852|834|57|3|13|11.52|0.21|0.78|0.95|0.06|51800.0|1.0|10.23|0.23|0.67|0.177|0.03
82859|834|99|2|2|11.29|0.2|0.74|0.76|0.07|44400.0|3.0|11.47|0.21|0.56|0.314|0.04
82902|834|79|2|2|11.62|0.21|0.74|0.93|0.04|45320.0|3.0|12.11|0.22|0.69|0.155|0.01
82903|834|79|2|18|11.68|0.2|0.75|0.95|0.12|47630.0|2.0|11.18|0.21|0.61|0.147|0.1
82907|834|99|2|2|11.44|0.24|0.76|0.75|0.07|44400.0|3.0|10.84|0.24|0.66|0.359|0.04
82932|834|57|3|17|11.4|0.17|0.77|0.77|0.07|52140.0|3.0|10.65|0.17|0.66|0.16|0.03
82941|834|79|2|19|11.7|0.1|0.77|0.95|0.07|48760.0|3.0|11.84|0.1|0.73|0.151|0.03
82948|834|99|2|3|11.39|0.23|0.76|0.93|0.1|44400.0|2.0|10.42|0.22|0.72|0.309|0.06
82950|834|92|1|20|11.65|0.13|0.78|0.94|0.07|48645.0|2.0|11.26|0.13|0.82|0.208|0.02
82960|834|79|2|19|11.57|0.12|0.76|0.91|0.04|47610.0|2.0|10.77|0.12|0.76|0.144|0.01
82978|834|57|3|18|11.59|0.21|0.77|0.93|0.1|46575.0|2.0|11.21|0.2|0.76|0.355|0.06
82979|834|79|2|20|11.62|0.2|0.78|0.94|0.1|45030.0|2.0|11.53|0.2|0.77|0.471|0.06
82986|834|57|3|4|11.29|0.21|0.72|0.94|0.09|48040.0|2.0|10.62|0.22|0.77|0.3|0.05
83017|834|79|2|14|11.76|0.23|0.74|0.95|0.07|43810.0|2.0|11.38|0.25|0.67|0.168|0.03
83023|834|99|2|3|11.35|0.27|0.73|0.93|0.08|41400.0|3.0|10.87|0.28|0.68|0.367|0.06
83026|834|55|2|2|11.68|0.29|0.74|0.78|0.08|39200.0|2.0|10.21|0.3|0.62|0.309|0.06
83045|834|57|3|4|11.41|0.2|0.77|0.96|0.11|49640.0|3.0|11.01|0.21|0.54|0.353|0.09
83054|834|92|1|3|12.0|0.24|0.85|0.94|0.08|41400.0|3.0|11.8|0.24|0.79|0.17|0.09
83056|834|57|3|3|11.36|0.24|0.75|0.78|0.08|48950.0|2.0|10.58|0.24|0.56|0.319|0.05
83079|834|99|2|3|11.33|0.17|0.75|0.95|0.08|48000.0|2.0|8.9|0.16|0.73|0.272|0.04
83094|834|92|1|10|11.66|0.24|0.81|0.83|0.07|57480.0|3.0|10.84|0.22|0.71|0.309|0.05
83118|834|57|3|4|11.19|0.2|0.74|0.95|0.06|49440.0|3.0|10.16|0.21|0.76|0.39|0.04
83143|834|57|3|3|11.31|0.21|0.73|0.76|0.08|44400.0|2.0|10.37|0.21|0.66|0.381|0.05
83167|834|92|1|10|11.59|0.23|0.83|0.85|0.13|45840.0|2.0|11.0|0.25|0.83|0.203|0.1
83182|834|57|3|19|11.44|0.21|0.84|0.93|0.07|48645.0|2.0|10.69|0.22|0.63|0.434|0.05
83188|834|92|1|18|11.68|0.26|0.74|0.93|0.06|49680.0|2.0|10.13|0.25|0.72|0.171|0.04
83196|834|92|1|11|11.77|0.21|0.85|0.93|0.08|45760.0|3.0|10.1|0.22|0.72|0.19|0.06
83219|834|89|2|8|11.7|0.21|0.72|0.94|0.09|45180.0|2.0|11.64|0.21|0.78|0.198|0.06
83222|834|92|1|18|11.6|0.23|0.72|0.93|0.06|48540.0|2.0|10.93|0.25|0.68|0.208|0.04
83230|834|93|2|6|12.1|0.19|0.93|0.65|0.03|47400.0|2.0|12.13|0.19|0.9|0.189|0.01
83249|834|57|3|3|11.3|0.22|0.76|0.77|0.06|48000.0|3.0|10.73|0.23|0.71|0.383|0.03
83250|834|57|3|18|11.3|0.22|0.76|0.94|0.03|47610.0|3.0|11.12|0.22|0.66|0.208|0.01
83256|834|55|2|2|11.23|0.21|0.75|0.75|0.08|48000.0|2.0|10.6|0.21|0.84|0.491|0.06
83264|834|93|2|6|12.3|0.3|0.97|0.7|0.1|45820.0|2.0|10.61|0.33|0.74|0.448|0.1
